item,frequency,strokes,log10_frequency,mean_rt_ms,median_rt_ms,trials
种,1289.2142,9,3.110325080386434,640.6653448279128,631.329999996582,29
科,32.2758,9,1.50887701565665,682.5070370368161,630.434999999125,27
秒,145.1223,9,2.16173415277413,587.2617241378847,576.700000000186,29
秘,3.0245,10,0.48065358884336956,624.5872222217507,589.860000000102,27
租,28.6953,10,1.4578107695138365,661.692678571103,620.244999998249,28
秤,5.0037,10,0.6992912634014278,706.4718965516272,641.404999998398,29
秦,6.1453,10,0.7885430890392873,709.0696428582941,692.805000001099,28
秧,0.0297,10,-1.5272435506827877,772.5501923072062,740.569999995874,26
积,4.1957,10,0.6228044278050322,625.9753703700628,620.9449999996,27
称,75.5967,10,1.8785028377886306,679.9303571430106,626.492500001448,28
秸,0.0148,11,-1.8297382846050425,934.1176315795097,838.564999998081,19
移,9.7702,11,0.9899034539958822,657.6178571428196,606.9625000003609,28
秽,0.252,11,-0.5985994592184558,755.1664583331197,739.1974999972736,24
稀,4.47,12,0.6503075231319364,734.5294642850432,688.650000000838,28
程,7.0793,12,0.84999031684699,660.3423076923118,643.192500001518,26
稍,19.6812,12,1.2940515746588444,639.7932758620792,594.085000000603,29
税,7.5908,12,0.8802875489227047,665.6022413793535,652.710000002291,29
稚,0.0297,13,-1.5272435506827877,678.4760344823459,634.324999999953,29
稠,0.2372,13,-0.624885315307775,800.237037036892,735.479999999749,27
稣,0.0667,13,-1.175874166083451,909.5041666673499,786.5850000007194,12
稳,36.8718,14,1.566694339422931,615.1041071431624,602.5124999987895,28
稻,0.215,15,-0.6675615400843947,678.4855172412855,620.275000000838,29
稽,0.3113,15,-0.5068208793174847,796.7083333329499,738.100000002305,24
稿,3.4396,15,0.5365079402769324,670.6241071422731,653.167500000563,28
穆,0.6746,16,-0.17095366314681737,759.9642307694942,718.8150000004425,26
穗,0.6894,17,-0.1615287209280712,794.7451923081604,738.7225000008909,26
穴,3.2024,5,0.5054755770970487,671.9418518514277,632.870000000112,27
究,0.3855,7,-0.4139756176130242,697.9269642849688,632.5,28
穷,39.8962,7,1.6009315323378048,571.867241379616,550.305000004359,29
穹,0.0815,8,-1.0888423912600234,773.1624999992719,718.044999999518,28
空,52.2313,8,1.7179308352530454,582.8298214285876,547.972499996831,28
穿,310.089,9,2.4914863604842368,611.2055357144105,563.7300000051034,28
突,1.2305,9,0.0900816180388213,650.388103448276,570.91500000027,29
窃,2.513,9,0.40019248859257595,754.0125000002772,687.1724999984725,28
窄,4.848,10,0.6855626111582298,654.8759615380818,617.422500000539,26
窍,0.3632,10,-0.43985416015095247,686.040357142585,675.1675000014075,28
窑,1.0675,11,0.028367883697061426,813.8105769231745,721.6175000013316,26
窒,0.0371,11,-1.4306260903849541,743.7531250003534,664.3899999990244,24
窗,90.467,12,1.9564901888018518,632.7883928567526,608.9625000004305,28
窘,0.2001,12,-0.6987529113637886,735.3749999997125,677.374999999534,21
窜,1.0971,12,0.040246215057706786,639.299137930874,615.399999995134,29
窝,54.255,12,1.734439767817301,676.3038888888494,624.319999998901,27
窟,0.5041,13,-0.2974833025618494,771.8132142858274,719.0799999990265,28
窠,0.0148,13,-1.8297382846050425,973.341785714051,875.512499998964,14
窥,1.2676,13,0.10298223051826293,751.8022413798033,646.20000000298,29
窦,0.4818,13,-0.31713320433767545,843.5916666670122,851.055000006687,15
窿,0.0964,17,-1.0159229660971691,963.0260714286042,965.012499997159,14
立,11.9718,5,1.0781594529374567,573.5760344827934,544.654999997932,29
竖,6.7309,9,0.8280731383548738,753.5522222222988,658.634999999776,27
站,223.6546,10,2.3495778349212504,591.8143103446911,550.21499999892,29
竞,2.5574,10,0.407798660840787,720.9735185185327,640.139999995008,27
竟,42.513,11,1.6285217527552802,661.5919642861307,583.3574999995765,28
章,17.4574,11,1.2419795629815589,620.2014285717735,575.3950000016484,28
童,8.9918,12,0.9538466385427847,650.2101785714415,624.102500001434,28
竭,0.8006,14,-0.0965844142309137,780.0365384612317,711.5250000004885,26
端,69.874,14,1.8443156055443604,635.316607142888,613.64250000217,28
竹,2.6983,6,0.4310902333646108,610.2791379311279,598.209999999963,29
竺,0.0148,8,-1.8297382846050425,842.8594999998287,827.0099999997765,20
竿,0.3113,9,-0.5068208793174847,672.2671428574713,646.897500000603,28
笃,0.1112,9,-0.9538952127539614,697.5633999995872,682.049999999464,25
笆,0.0297,10,-1.5272435506827877,813.5358823534849,723.215000001714,17
笋,0.0964,10,-1.0159229660971691,712.3912962965645,640.910000001546,27
笑,444.8851,10,2.64824786069041,709.7724074073246,618.819999999832,27
笔,58.9918,10,1.7707916478752157,679.3437931026505,565.414999997243,29
笙,0.1408,11,-0.8513973451939065,756.753125000914,745.079999999725,24
笛,2.4981,11,0.39760981937796025,653.6287499998759,618.149999998335,28
笞,0.0297,11,-1.5272435506827877,832.2881818178843,781.125000001339,22
笠,0.593,11,-0.22694530663573742,754.1257692303608,700.7524999993625,26
符,3.6916,11,0.5672146373148876,665.4157692308361,597.617500001448,26
笨,33.9733,11,1.5311377341582935,628.6203703704889,621.419999999925,27
第,532.6019,11,2.7264027114045444,616.9669642860848,607.5599999994445,28
笺,0.126,11,-0.8996294548824371,760.5156000001748,675.809999997029,25
笼,4.8703,11,0.6875557136441514,633.231799999578,601.429999995278,25
等,1151.3714,12,3.0612154374029026,640.1017391307421,607.98000000068,23
筋,0.9785,12,-0.009439170005980012,705.5628000000656,671.474999999162,25
筐,0.4151,12,-0.38184726662148055,739.4131034487509,690.324999999721,29
筑,4.9073,12,0.6908426086966286,668.1492592592034,625.319999998901,27
筒,2.1646,12,0.3353776541108294,817.8792592595071,660.680000000866,27
答,37.3536,12,1.572332463843311,627.7590740744005,608.400000000372,27
策,1.3566,12,0.13245181272900336,744.3948148146168,607.785000000149,27
筛,1.0526,12,0.0222633656812587,711.288599999689,679.69999999553,25
筷,0.0297,13,-1.5272435506827877,672.2380769230323,617.8549999985845,26
筹,3.2765,13,0.5154101722921575,707.4979999997296,672.984999997076,25
签,37.0571,13,1.5688714294654162,688.2686538459137,631.929999997374,26
简,6.1898,13,0.7916766166615358,737.6872222221592,640.404999998165,27
算,298.2209,14,2.4745380765301364,756.6620370373877,663.619999999413,27
管,115.2557,14,2.0616624127370273,784.212777778478,690.655000000028,27
箩,0.1927,14,-0.715118285344547,901.0828260868287,789.824999999255,23
箫,1.1119,14,0.04606573023068766,708.3253846148916,662.9049999990965,26
箭,10.9414,15,1.0390728954319723,636.9111111115008,594.019999996817,27
箱,24.3884,15,1.3871833093762955,648.1589285711754,603.259999999922,28
篇,113.4248,15,2.054708022154735,636.9115999997871,618.300000001909,25
篓,0.2446,15,-0.6115435472997334,826.6580000001907,779.320000001404,20
篮,4.7517,16,0.6768490135267184,699.611481481497,634.630000000354,27
篱,0.1853,16,-0.7321245806811024,803.5664583329926,726.0375000007921,24
篷,0.8821,17,-0.054482177922160376,798.1326315790246,724.145000000251,19
簇,0.2298,17,-0.6386499756477336,686.44961538402,703.7424999995856,26
簿,2.4166,19,0.3832047711486476,783.6535416668532,680.1824999997625,24
籍,0.7339,20,-0.13436311230037135,796.0328000004682,684.98499999987,25
米,156.5901,6,2.1947643014557636,523.6948214283204,519.6525000011316,28
类,72.0608,9,1.8576990792361325,628.2577083335709,596.5900000005495,24
籽,0.3262,9,-0.486516043295743,749.6493749994611,734.5474999978326,24
粉,8.3543,10,0.9219100665725353,612.2212068969499,578.400000002235,29
粑,0.0667,10,-1.175874166083451,709.1831481482886,685.900000000372,27
粒,20.5189,11,1.3121540749224763,615.6334482761689,600.034999995842,29
粕,0.0593,11,-1.2269453066357374,907.8656521741044,901.219999999739,23
粗,29.2661,11,1.4663648522141521,621.7773214283225,591.724999999278,28
粘,6.086,11,0.7843319480221483,631.2922413790225,598.644999999553,29
粟,1.1712,12,0.06863106371431665,719.8674999998593,676.5249999999255,26
粤,3.6694,12,0.5645950566248386,641.9194444444255,606.630000001984,27
粥,2.0089,12,0.30295831876462626,700.1327586212329,655.950000000303,29
粪,2.298,12,0.3613500243522664,715.3840476188623,659.885000001173,21
粮,7.3017,13,0.8634239854171777,593.2050000002581,590.8674999992361,28
粹,0.0519,14,-1.2848326421515421,863.3686363631416,722.442500000354,22
粽,0.1334,14,-0.8748441704194698,705.5359259255767,673.179999997839,27
精,14.722,14,1.1679668133956205,622.22203703755,635.89999999851,27
糁,0.0148,14,-1.8297382846050425,936.8055555549607,834.300000000745,9
糊,1.1638,15,0.06587835285739198,638.382931033716,623.58000000054,29
糍,0.0222,15,-1.6536470255493614,901.132999999948,759.290000001783,25
糕,1.1712,16,0.06863106371431665,617.2681034488085,592.620000000577,29
糖,47.4055,16,1.6758287315703073,633.2003571434958,606.5900000011316,28
糗,1.616,16,0.20844135643856737,761.6726086957154,708.80000000447,23
糙,0.2743,17,-0.5617741923954707,689.3782692300861,674.044999999809,26
糜,0.1408,17,-0.8513973451939065,792.3201851844444,722.414999996545,27
糟,48.8584,17,1.688939240726885,793.6243103446885,727.935000002384,29
糠,0.1186,17,-0.9259153109717562,881.1939583338456,797.767500001733,24
糯,0.0964,20,-1.0159229660971691,714.3148214287719,677.7375000000466,28
系,353.8028,7,2.548761265599531,641.9763793107468,582.344999999739,29
素,31.2898,10,1.4954027872058298,626.8860344828462,580.200000000419,29
索,7.2795,10,0.8621015503709668,632.056206896462,601.059999997262,29
紧,49.3032,10,1.6928751078622368,617.7596551728302,594.494999997318,29
紫,12.1349,12,1.0840362017946834,633.0041379311307,584.52499999851,29
累,343.1208,11,2.535447045807318,654.7332758620454,586.030000000726,29
絮,0.1334,12,-0.8748441704194698,725.4158928576968,680.710000002524,28
繁,1.9051,17,0.27991777702389514,729.5596428567097,681.6499999992085,28
纂,0.0371,20,-1.4306260903849541,905.9284090911202,828.5124999997205,22
纠,1.238,5,0.09272064468409917,659.1473214293571,628.2000000011176,28
红,184.3365,6,2.2656113372760665,697.5732758619145,629.784999997355,29
纤,0.3929,6,-0.40571797118819386,629.7648214286976,616.0724999972156,28
约,110.0741,6,2.041685143219625,614.8876785714882,564.4524999997229,28
级,225.0556,6,2.3522898238456613,730.9444444442822,639.2625000008845,18
纨,0.0297,6,-1.5272435506827877,726.9389583333273,713.51250000135,24
纪,2.298,6,0.3613500243522664,641.902142857404,607.0825000010085,28
纬,0.1186,7,-0.9259153109717562,710.5190740746642,662.64999999851,27
纯,52.8317,7,1.7228945854880129,706.0689583332488,663.979999998643,24
纱,1.1564,7,0.06310808299862028,608.1729310350323,561.089999999152,29
纲,0.8525,7,-0.06930561233546464,642.4007407404154,619.099999999628,27
纳,14.7665,7,1.1692775697321567,704.6289999998498,648.235000000335,25
纵,4.5663,7,0.6595644406769036,658.4637500004069,655.8100000002595,28
纷,0.1927,7,-0.715118285344547,665.5508620691134,623.019999999087,29
纸,52.1349,7,1.7171285448570797,636.1037500003101,584.387500002689,28
纹,11.9718,7,1.0781594529374567,618.7446551730291,581.520000001416,29
纺,0.1186,7,-0.9259153109717562,763.7542592592437,653.384999997914,27
纽,1.8013,7,0.25558604901855736,739.6010416665715,728.0525000014605,24
纾,0.0667,7,-1.175874166083451,872.0767647066658,773.645000001416,17
线,109.3996,8,2.0390157340804986,663.8973999998668,626.900000000372,25
绀,0.0371,8,-1.4306260903849541,967.59125000059,791.5700000021025,12
练,34.6701,8,1.5399550943066869,600.9789655170968,578.140000005136,29
组,75.0259,8,1.8752112138628259,752.7076190478958,658.84999999986,21
绅,0.2224,8,-0.6528652170899801,738.5617241382288,650.040000000386,29
细,30.8673,8,1.4894986428807413,672.855535713968,613.3274999993155,28
织,36.4566,8,1.5617761632193576,597.7048275859188,586.075000006473,29
终,18.636,8,1.2703527017761833,627.1989999999246,581.694999993546,25
绊,0.897,8,-0.047207556955907906,645.5165517237199,632.954999999143,29
绍,0.1186,8,-0.9259153109717562,633.6394230781141,625.2700000000185,26
经,63.8102,8,1.8048901058316105,651.0120370367595,608.019999999669,27
绑,14.0919,9,1.1489695526469934,750.7182692309706,684.759999999311,26
绒,10.1038,9,1.0044847409760114,664.2293103444777,654.439999998431,29
结,34.04,9,1.5319895514125503,810.9829629633717,666.445000002161,27
绕,17.8428,9,1.2514630075026254,638.5212500001901,593.875000000349,28
绘,0.9859,9,-0.006167133386013857,648.986428571807,634.6200000001265,28
给,2633.0912,9,3.4204659016320136,730.4207999998517,676.315000001341,25
绚,0.0667,9,-1.175874166083451,725.0096153848954,706.2624999999534,26
络,0.8451,9,-0.07309189829456422,718.1816071431654,689.5199999998274,28
绝,91.6308,9,1.9620414782715372,610.6312068964731,599.819999995641,29
绞,0.5486,9,-0.2607441967314894,773.2018518512763,701.194999997504,27
统,1.0156,9,0.006722692201684641,636.0682142861697,629.872500001569,28
绣,0.7932,10,-0.10061729446673492,622.3865517241638,601.055000006454,29
绥,0.0222,10,-1.6536470255493614,864.5267307693824,808.102500001085,26
继,8.8288,10,0.9459016787990914,626.8144444444757,551.73,27
绨,0.0148,10,-1.8297382846050425,915.8399999999965,875.215000000084,4
绩,0.1186,11,-0.9259153109717562,691.0836000005166,659.234999998938,25
绪,0.1112,11,-0.9538952127539614,666.3591071433423,643.2475000002885,28
续,6.301,11,0.7994094796151268,692.8233333332983,664.644999996992,27
绮,0.1038,11,-0.9838026464875609,777.6448148146751,683.169999996608,27
绯,0.0148,11,-1.8297382846050425,835.4098214287981,718.6199999996755,28
绰,0.0964,11,-1.0159229660971691,768.4801851857146,713.455000001006,27
绳,2.7057,11,0.43227964164545607,633.1744827592564,618.620000001043,29
维,12.6983,11,1.1037455831577312,725.6828846150847,657.247499998659,26
绵,0.1483,11,-0.828858848971618,647.9530357140134,622.3849999979135,28
绷,3.3062,11,0.519329121549154,790.3491071423508,680.2825000009035,28
综,0.0593,11,-1.2269453066357374,711.2130434781202,644.720000003465,23
绿,52.3721,11,1.7190999884542228,686.9111111112729,634,27
缀,0.9785,11,-0.009439170005980012,757.3964285717193,685.940000003204,28
缄,0.1483,12,-0.828858848971618,827.2679999996907,741.7899999978249,20
缅,0.6153,12,-0.2109130849119713,760.4170833329807,721.6574999984584,24
缆,0.2965,12,-0.5279753022997187,786.1642592593,758.095000004629,27
缉,0.4893,12,-0.31042478424006176,737.1443103447101,697.309999996098,29
缓,6.0415,12,0.7811447798206852,662.8255357144723,630.490000003221,28
缔,0.0371,12,-1.4306260903849541,841.8207894735423,750.14000000013,19
缕,8.3321,12,0.920754473612191,708.3435714284425,646.1074999979464,28
编,26.1527,12,1.4175165320013734,703.2901785707592,668.3624999996975,28
缘,34.6998,12,1.5403269716454357,651.3618518517148,634.610000000801,27
缝,8.4729,13,0.9280320807483826,649.1669642857826,629.9599999985655,28
缠,11.1119,13,1.045788324374303,719.9553703700785,654.500000000466,27
缩,4.0178,14,0.6039883144286075,832.4822727269359,707.4799999997485,22
缪,0.5411,14,-0.26672246606741823,884.9795999990903,792.894999998622,25
缴,2.0385,16,0.30931071578817554,752.991111111491,688.325000001001,27
缶,0.0148,6,-1.8297382846050425,789.6184999996769,691.7424999992361,20
缸,2.3128,9,0.3641380786626015,766.3255555555064,654.29999999702,27
缺,48.0801,10,1.6819653622684565,609.810172414384,584.300000000745,29
罄,0.0593,17,-1.2269453066357374,948.6897916670157,929.5400000012015,24
罐,13.6323,24,1.1345691348544737,776.3067391311452,696.029999999329,23
网,103.4915,6,2.0149046816317004,637.4528000007941,610.710000000894,25
罕,0.6004,7,-0.22155931642876717,628.1050000005678,623.820000000531,27
罗,30.5411,8,1.4848846750035356,593.9424999997627,571.8474999984901,28
罚,12.1423,9,1.0843009587901866,770.3068000006352,645.530000001658,25
罢,21.06,10,1.3234583668494677,583.2986206894799,565.524999998044,29
罩,6.4492,13,0.8095058453122139,783.9595652175561,711.20000000298,23
罪,33.7732,13,1.5285722118495422,593.9765517238551,542.905000002123,29
置,6.6271,13,0.8213235239516713,722.6256249996802,662.1125000030149,24
署,1.7717,13,0.24839018517251107,720.0977586209141,631.035000005795,29
羁,0.2595,17,-0.5858626378155234,859.9368421050573,814.285000000149,19
羊,114.9222,6,2.0604039312662628,571.8841379312147,552.165000000969,29
美,506.0415,9,2.70418613439305,729.0058000005363,662.795000003651,25
羞,1.9051,11,0.27991777702389514,610.8372222225017,585.070000000298,27
羟,0.3336,11,-0.4767739580342989,914.4822500000158,910.5699999999485,20
羡,1.0897,12,0.03730695089709131,759.6129166669537,664.6650000003865,24
群,95.4411,13,1.9797354361230681,632.9740384614626,629.0050000003515,26
羯,0.4448,15,-0.351835221425999,841.7986956531943,765.830000003916,23
羸,0.0371,19,-1.4306260903849541,1061.8518181810978,925.244999999413,22
羹,3.8176,19,0.5817904219902479,871.1267647072018,840.845000006026,17
羽,0.5041,6,-0.2974833025618494,620.9991379313931,556.314999998081,29
翁,0.6153,10,-0.2109130849119713,726.2122222223879,683.864999999991,27
翅,0.467,10,-0.33068311943388784,784.2874074078429,774.004999999888,27
翌,0.0964,11,-1.0159229660971691,832.0839130433523,736.60000000149,23
翎,0.0371,11,-1.4306260903849541,891.997777777515,879.2074999996696,18
翔,0.7709,12,-0.11300195432890062,682.7172222221443,640.649999997579,27
翘,9.3477,12,0.9707047659329353,657.8444642856615,629.6700000002165,28
翟,0.1186,14,-0.9259153109717562,827.7905555548563,728.200000000186,27
翠,0.9563,14,-0.01940584422377982,708.1747916663758,665.072500000009,24
翩,0.0297,15,-1.5272435506827877,872.0211764702728,724.415000000503,17
翰,0.5634,16,-0.24918315735024543,849.6173076918449,690.222499998519,26
翱,0.0741,16,-1.1301817920206718,869.6015000006839,870.6625000012571,20
翻,91.1045,18,1.9595398289697268,646.9472222220719,620.374999998603,27
翼,11.5715,17,1.063389659686254,713.0678846157027,675.1374999994875,26
耀,0.3706,20,-0.4310945850171213,763.1448148145572,697.84999999986,27
